city_id,state,year,population,city_name,gdp,education_spending,enrollments,ideb_initial_years,ideb_final_years,dropout_rates_initial_years,dropout_rates_final_years,gdp_per_capita,spending_per_student,educ_pct_gdp,is_complete_grouped,DEA_crs_input,DEA_crs_output,DEA_vrs_input,DEA_vrs_output,DEA_irs_input,DEA_drs_input,DEA_scale_efficiency,DEA_returns_nature,rank_vrs,pct_var_vrs,pct_var_scale,category_vrs,category_scale,delta_vrs_median,delta_scale_median,state_avg_vrs,state_avg_scale,peer_group
2310506,CE,2017,42841,Pedra Branca,281948000,29993799,5016,7.3,5.0,0.4,1.4,6581.27,5979.63,10.64,True,0.9549805298515047,0.9549805298514948,0.9572121378569287,0.9960000000000004,0.9549805298515047,0.957212137856929,0.9976686379986569,Increasing,67,,,Efficient,Efficient,0.4068437910708741,0.12156027631272837,0.7809535445944192,0.8674044749881739,Mega
2207900,PI,2017,38127,Pedro II,289648000,28022649,5632,4.5,3.9,0.0,0.3,7596.93,4975.61,9.67,True,0.7187982673010573,0.718798267301049,0.9518825542758058,1.0,0.7187982673010572,0.9518825542758057,0.755133355551327,Increasing,68,,,Efficient,Moderate,0.4015142074897512,-0.12097500613460155,0.6932881184607074,0.9051242737320218,Mega
2304004,CE,2017,23107,Coreaú,150373000,21228150,2956,7.9,5.4,0.1,1.1,6507.68,7181.38,14.12,True,0.9518300118096583,0.9518300118096586,0.9518615047650993,0.9990000000000001,0.9518615047650996,0.9518300118096589,0.9999669143512124,Increasing,69,,,Efficient,Efficient,0.4014931579790447,0.1238585526652839,0.7809535445944192,0.8674044749881739,Large
2310308,CE,2017,31137,Parambu,204761000,23391229,4486,6.1,5.1,0.6,2.4,6576.13,5214.27,11.42,True,0.894229943771913,0.8942299437721078,0.9512910648075422,0.9959996452861043,0.8942299437719153,0.9512910648075426,0.9400171796555522,Increasing,70,,,Efficient,Efficient,0.4009227180214876,0.06390881796962367,0.7809535445944192,0.8674044749881739,Mega
2305654,CE,2017,11499,Ipaporanga,78959000,10319155,1682,7.0,5.1,0.0,0.6,6866.6,6135.05,13.07,True,0.8977867049507864,0.8977867049507864,0.9427463565034826,1.0,0.8977867049507856,0.9427463565034826,0.9523099174634359,Decreasing,71,,,Efficient,Efficient,0.392378009717428,0.07620155577750731,0.7809535445944192,0.8674044749881739,Medium
5222054,GO,2017,8397,Vicentinópolis,350839000,5937027,930,6.7,5.5,0.6,0.0,41781.47,6383.9,1.69,True,0.2458847708662265,0.24588477086622434,0.9426560181685019,1.0,0.24588477086626076,0.9426560181685019,0.26084251956929005,Decreasing,72,,,Efficient,Inefficient,0.39228767138244724,-0.6152658421166385,0.45250435280624257,0.6672481162396905,Medium
2112100,MA,2017,28635,Timbiras,150305000,21531825,4900,4.0,3.7,1.3,4.4,5249.0,4394.25,14.33,True,0.9371963920485015,0.9371963920485001,0.9421117222095035,0.9937635084885923,0.9371963920485032,0.9421117222095032,0.9947826462136845,Increasing,73,,,Efficient,Efficient,0.39174337542344884,0.11867428452775597,0.7365375875316906,0.9225552417346308,Mega
2919405,BA,2017,12969,Licínio de Almeida,104540000,9712125,1424,6.8,6.0,0.1,0.2,8060.76,6820.31,9.29,True,0.8320678098773332,0.8320678098773092,0.9415753819836816,0.9990000000000014,0.8320678098773315,0.941575381983681,0.8836974986796688,Increasing,74,,,Efficient,Efficient,0.391207035197627,0.007589136993740309,0.6097700253759094,0.9545472888326227,Large
2102309,MA,2017,23495,Buriti Bravo,153791000,21130168,4008,5.3,3.8,0.2,0.9,6545.69,5272.0,13.74,True,0.8317299413022744,0.8317299413022825,0.9402505017473126,0.9979999999999992,0.8317299413022754,0.940250501747312,0.884583352794421,Increasing,75,,,Efficient,Efficient,0.389882154961258,0.00847499110849248,0.7365375875316906,0.9225552417346308,Large
2903003,BA,2017,14560,Barra do Mendes,94250000,10238632,1972,5.9,4.1,0.2,3.4,6473.21,5192.0,10.86,True,0.8820616617521284,0.8820616617521345,0.9401557137731507,0.9979999999999992,0.8820616617521291,0.9401557137731504,0.9382080530172263,Increasing,76,,,Efficient,Efficient,0.38978736698709604,0.06209969133129778,0.6097700253759094,0.9545472888326227,Large
2900108,BA,2017,9199,Abaíra,58457000,6283433,853,5.6,4.4,0.0,0.0,6354.71,7366.28,10.75,True,0.7796498268258141,0.779649826825825,0.9378751371796662,1.0,0.7796498268258139,0.9378751371796662,0.8312938427713739,Decreasing,77,,,Efficient,Moderate,0.3875067903936116,-0.04481451891455468,0.6097700253759094,0.9545472888326227,Medium
2304301,CE,2017,18720,Farias Brito,194785000,14177046,2527,6.8,5.5,0.0,0.9,10405.18,5610.23,7.28,True,0.7177522332254018,0.7177522332253856,0.9355593926081026,1.0,0.7177522332254024,0.9355593926081024,0.7671904519332443,Increasing,78,,,Efficient,Moderate,0.385191045822048,-0.10891790975268423,0.7809535445944192,0.8674044749881739,Large
1501501,PA,2017,60990,Benevides,1394023000,36992025,6446,6.2,5.1,0.0,0.0,22856.58,5738.76,2.65,True,0.376662614566406,0.3766626145664452,0.9355278840726546,1.0,0.37666261456640415,0.9355278840726544,0.40262040392283355,Increasing,79,,,Efficient,Inefficient,0.3851595372866,-0.473487957763095,0.5276725186308756,0.9099204560818149,Mega
2931301,BA,2017,17845,Tapiramutá,108349000,14769955,2367,5.3,4.5,0.0,0.6,6071.67,6239.95,13.63,True,0.8475420041855534,0.8475420041855539,0.9351140246720324,1.0,0.8475420041855555,0.9351140246720325,0.9063515056175179,Increasing,80,,,Efficient,Efficient,0.3847456778859778,0.030243143931589334,0.6097700253759094,0.9545472888326227,Large
2301257,CE,2017,10823,Ararendá,78721000,11520518,1611,8.3,5.4,0.4,3.3,7273.49,7151.16,14.63,True,0.931719525227869,0.9317195252278685,0.9317312924570772,0.996,0.9317195252278688,0.9317312924570773,0.9999873705763631,Increasing,81,,,Efficient,Efficient,0.3813629456710226,0.12387900889043457,0.7809535445944192,0.8674044749881739,Medium
2612802,PE,2017,11734,Santa Terezinha,81836000,7656379,1577,4.8,3.9,0.1,3.1,6974.26,4855.03,9.36,True,0.7680443240583177,0.7680443240583127,0.9300132602935823,0.9990000000000003,0.7680443240583175,0.9300132602935819,0.8258423367166453,Increasing,82,,,Efficient,Moderate,0.3796449135075277,-0.05026602496928323,0.6514456149434942,0.8878450486748218,Large
2311900,CE,2017,15678,Saboeiro,129449000,13056116,2444,5.6,5.0,0.1,0.6,8256.73,5342.11,10.09,True,0.7502683446040395,0.750268344604044,0.9294795389336248,0.9989999999999999,0.7502683446040397,0.9294795389336256,0.8071918887690728,Increasing,83,,,Efficient,Moderate,0.37911119214757016,-0.06891647291685576,0.7809535445944192,0.8674044749881739,Large
2209377,PI,2017,5175,Santa Rosa do Piauí,35823000,4417190,786,4.9,4.5,0.2,0.3,6922.32,5619.83,12.33,True,0.7960318152758119,0.7960318152758233,0.9268235302432907,0.9980000000000003,0.7960318152758118,0.9268235302432917,0.858881749653954,Increasing,84,,,Efficient,Efficient,0.37645518345723605,-0.01722661203197451,0.6932881184607074,0.9051242737320218,Small
2924702,BA,2017,11849,Piripá,69105000,7414017,1246,5.8,4.7,0.7,2.0,5832.14,5950.25,10.73,True,0.8985295813755811,0.8985295813755855,0.9234518026860444,0.9929999999999991,0.898529581375579,0.9234518026860438,0.9730118873145605,Increasing,85,,,Efficient,Efficient,0.3730834558999898,0.09690352562863191,0.6097700253759094,0.9545472888326227,Large
2302305,CE,2017,32378,Bela Cruz,239169000,23474611,3676,6.6,5.6,0.0,0.7,7386.77,6385.91,9.82,True,0.8398716837008984,0.8398716837008835,0.9225532233835568,1.0,0.8398716837008967,0.9225532233835565,0.910377485453451,Increasing,86,,,Efficient,Efficient,0.3721848765975022,0.03426912376752245,0.7809535445944192,0.8674044749881739,Mega
2601052,PE,2017,20268,Araçoiaba,139010000,13722067,2682,4.6,3.6,0.1,0.8,6858.59,5116.36,9.87,True,0.7592291390668606,0.7592291390668576,0.9224613834469634,0.9989999999999986,0.7592291390668615,0.9224613834469638,0.82304707025225,Increasing,87,,,Efficient,Moderate,0.37209303666090876,-0.05306129143367855,0.6514456149434942,0.8878450486748218,Large
2105104,MA,2017,26835,Icatu,133765000,27183172,5084,4.3,3.7,1.0,4.1,4984.72,5346.81,20.32,True,0.920656176314451,0.9206561763144375,0.9219664737371777,0.9908680309665361,0.9206561763144473,0.9219664737371767,0.998578801442296,Increasing,88,,,Efficient,Efficient,0.37159812695112304,0.12247043975636751,0.7365375875316906,0.9225552417346308,Mega
2202075,PI,2017,3497,Cajazeiras do Piauí,25414000,3090550,474,4.6,4.6,0.0,0.0,7267.37,6520.15,12.16,True,0.7465680676476785,0.7465680676476777,0.9215374212211322,1.0,0.7465680676476782,0.9215374212211329,0.8101332083274477,Increasing,89,,,Efficient,Moderate,0.37116907443507763,-0.06597515335848081,0.6932881184607074,0.9051242737320218,Small
2901155,BA,2017,16798,América Dourada,111238000,15958222,2657,4.9,3.9,0.1,0.0,6622.1,6006.11,14.35,True,0.7653925974856743,0.7653925974856771,0.9211327239879886,1.0,0.7653925974856741,0.9211327239879891,0.8309254220954753,Increasing,90,,,Efficient,Moderate,0.370764377201934,-0.045182939590453275,0.6097700253759094,0.9545472888326227,Large
2603900,PE,2017,19440,Carnaíba,144904000,17440374,3044,6.2,5.5,0.3,2.2,7453.91,5729.43,12.04,True,0.857432095906036,0.8574320959060379,0.9197918170590502,0.997,0.8574320959060361,0.9197918170590502,0.9322023527536876,Decreasing,91,,,Efficient,Efficient,0.3694234702729956,0.05609399106775903,0.6514456149434942,0.8878450486748218,Large
2500106,PB,2017,10258,Água Branca,77222000,8106281,1554,6.1,5.1,0.5,1.1,7527.98,5216.4,10.5,True,0.825830658712642,0.8258306587124273,0.9191303566753574,0.995138651911063,0.825830658712642,0.9191303566753574,0.8984913322847965,Decreasing,92,,,Efficient,Efficient,0.36876200988930274,0.022382970598867957,0.5820231121696352,0.9525949803268124,Medium
2309458,CE,2017,25394,Ocara,172265000,19086704,3555,5.8,4.7,0.3,1.4,6783.69,5368.97,11.08,True,0.8426639050732365,0.8426639050732483,0.9182677672249095,0.9969999999999984,0.8426639050732363,0.9182677672249097,0.9176668670619302,Increasing,93,,,Efficient,Efficient,0.36789942043885493,0.0415585053760017,0.7809535445944192,0.8674044749881739,Mega
2104099,MA,2017,18997,Formosa da Serra Negra,131833000,16016974,3238,5.3,4.1,0.2,2.4,6939.67,4946.56,12.15,True,0.8070293730343908,0.8070293730343745,0.9179051859173499,0.9980000000000003,0.8070293730343902,0.91790518591735,0.8792077715824752,Increasing,94,,,Efficient,Efficient,0.3675368391312953,0.0030994098965466677,0.7365375875316906,0.9225552417346308,Large
2306306,CE,2017,51945,Itapagé,550017000,32729770,6622,5.8,5.1,0.1,0.9,10588.45,4942.58,5.95,True,0.6616233279376336,0.6616233279375887,0.9173697800940726,0.9990000000000017,0.6616233279376331,0.9173697800940727,0.7212177055470333,Increasing,95,,,Efficient,Moderate,0.36700143330801793,-0.1548906561388952,0.7809535445944192,0.8674044749881739,Mega
2307403,CE,2017,24597,Jucás,187388000,18700642,3137,6.2,4.8,0.0,0.4,7618.33,5961.31,9.98,True,0.7850282034432391,0.7850282034432421,0.917172231213357,1.0,0.7850282034432392,0.9171722312133563,0.8559223412212336,Increasing,96,,,Efficient,Efficient,0.3668038844273024,-0.020186020464694976,0.7809535445944192,0.8674044749881739,Large
2505709,PB,2017,10383,Dona Inês,81255000,8739184,1586,5.6,4.8,0.0,3.3,7825.77,5510.2,10.76,True,0.7407805360830046,0.7407805360830031,0.9167616255701715,1.0,0.7407805360830045,0.9167616255701713,0.8080405150273202,Increasing,97,,,Efficient,Moderate,0.36639327878411687,-0.06806784665860832,0.5820231121696352,0.9525949803268124,Medium
2930808,BA,2017,17503,Souto Soares,103221000,16350643,2624,5.9,4.5,0.2,1.4,5897.33,6231.19,15.84,True,0.8878314311620017,0.8878314311620176,0.9167220927142584,0.9980000000000021,0.8878314311620019,0.9167220927142599,0.9684848202286515,Increasing,98,,,Efficient,Efficient,0.3663537459282038,0.09237645854272292,0.6097700253759094,0.9545472888326227,Large
2915007,BA,2017,16586,Itaeté,90536000,13493464,2246,5.1,4.0,0.2,3.8,5458.58,6007.78,14.9,True,0.870625204510171,0.8706252045101779,0.9161416480314709,0.9980000000000003,0.8706252045101733,0.9161416480314712,0.9503172422964267,Increasing,99,,,Efficient,Efficient,0.3657733012454163,0.07420888061049813,0.6097700253759094,0.9545472888326227,Large
2303204,CE,2017,26892,Caririaçu,199735000,21984789,4093,5.4,4.7,0.1,1.2,7427.3,5371.31,11.01,True,0.7746390331427164,0.7746390331427131,0.9151047069285851,0.9989999999999997,0.7746390331427161,0.915104706928585,0.8465031676458957,Increasing,100,,,Efficient,Moderate,0.3647363601425305,-0.029605194040032812,0.7809535445944192,0.8674044749881739,Mega
2101103,MA,2017,11975,Axixá,68771000,9876689,2035,4.9,3.7,1.1,2.8,5742.88,4853.41,14.36,True,0.8898093999782669,0.8898093999782672,0.9151041468544532,0.9889999999999995,0.8898093999782668,0.9151041468544534,0.9723586140843821,Increasing,101,,,Efficient,Efficient,0.36473580006839856,0.09625025239845353,0.7365375875316906,0.9225552417346308,Large
2105005,MA,2017,28509,Humberto de Campos,144749000,32628157,6886,4.3,3.4,1.2,3.9,5077.31,4738.33,22.54,True,0.9120373197678217,0.9120373197678326,0.9130158267667923,0.9925067149500881,0.9120373197678222,0.9130158267667919,0.9989282694009416,Increasing,102,,,Efficient,Efficient,0.36264747998073765,0.12281990771501305,0.7365375875316906,0.9225552417346308,Mega
2104628,MA,2017,7708,Governador Luiz Rocha,50910000,6396641,1378,3.6,3.8,1.2,1.5,6604.83,4641.97,12.56,True,0.7993783971989671,0.799378397198965,0.9123090476530069,0.9897938966491941,0.7993783971989663,0.912309047653007,0.8762144793537194,Increasing,103,,,Efficient,Efficient,0.3619407008669523,0.00010611766779089482,0.7365375875316906,0.9225552417346308,Medium
2303006,CE,2017,22320,Caridade,126878000,15113791,2609,5.5,4.6,1.1,2.7,5684.5,5792.94,11.91,True,0.9057954786531736,0.9057954786531759,0.912231511040804,0.9890000000000002,0.9057954786531714,0.9122315110408039,0.992944737920435,Increasing,104,,,Efficient,Efficient,0.3618631642547494,0.11683637623450649,0.7809535445944192,0.8674044749881739,Large
2310100,CE,2017,13145,Palmácia,100907000,7533833,1342,5.5,5.1,0.1,1.2,7676.45,5613.88,7.47,True,0.78701932526408,0.787019325264118,0.9113574950450241,0.9989999999999997,0.7870193252640793,0.9113574950450246,0.8635681711546123,Increasing,105,,,Efficient,Efficient,0.36098914825896944,-0.012540190531316275,0.7809535445944192,0.8674044749881739,Large
2206803,PI,2017,8547,Nossa Senhora dos Remédios,59819000,11974710,2018,3.6,3.2,0.0,0.0,6998.83,5933.95,20.02,True,0.7015044618906425,0.701504461890641,0.9085333554136128,1.0,0.7015044618906427,0.9085333554136112,0.7721284614490355,Increasing,106,,,Efficient,Moderate,0.3581650086275582,-0.10397990023689307,0.6932881184607074,0.9051242737320218,Medium
2303931,CE,2017,13384,Choró,83643000,10688355,1863,5.4,4.4,0.2,3.1,6249.48,5737.17,12.78,True,0.8354450504290202,0.8354450504290197,0.9064585929762263,0.9979999999999986,0.8354450504290202,0.9064585929762263,0.9216582609537151,Decreasing,107,,,Efficient,Efficient,0.3560902461901717,0.04554989926778652,0.7809535445944192,0.8674044749881739,Large
2924306,BA,2017,18267,Piatã,116457000,16694284,3069,5.9,5.0,0.9,6.1,6375.27,5439.65,14.34,True,0.8800798269631237,0.8800798269631047,0.9059082172374506,0.9915199997741326,0.8800798269631234,0.9059082172374511,0.9714889546392569,Increasing,108,,,Efficient,Efficient,0.355539870451396,0.09538059295332835,0.6097700253759094,0.9545472888326227,Large
2107704,MA,2017,21116,Paraibano,138187000,11428046,3224,4.2,2.9,1.1,10.8,6544.18,3544.68,8.27,True,0.8069437987144223,0.8069437987144408,0.9056819064058781,0.9952653022702698,0.8069437987144219,0.9056819064058783,0.8909792643608289,Increasing,109,,,Efficient,Efficient,0.35531355961982347,0.014870902674900321,0.7365375875316906,0.9225552417346308,Large
2300150,CE,2017,16543,Acarape,150071000,10138409,1917,5.4,4.7,0.0,4.8,9071.57,5288.68,6.76,True,0.6650649785059807,0.6650649784942895,0.9055762850320577,1.0,0.6650649785059809,0.9055762850320576,0.7344107719013834,Increasing,110,,,Efficient,Moderate,0.35520793824600305,-0.14169758978454516,0.7809535445944192,0.8674044749881739,Large
2303600,CE,2017,20451,Catarina,111491000,11092606,1388,5.6,4.2,0.0,2.1,5451.62,7991.79,9.95,True,0.8271241522588043,0.8271241522588773,0.9042116969687145,1.0,0.8271241522588042,0.9042116969687142,0.9147461319419568,Increasing,111,,,Efficient,Efficient,0.3538433501826599,0.038637770256028214,0.7809535445944192,0.8674044749881739,Large
2300408,CE,2017,17194,Aiuaba,104668000,13645795,2071,6.1,4.8,0.1,2.4,6087.47,6588.99,13.04,True,0.8644774363802997,0.8644774363803799,0.9041777670294927,0.9990000000000043,0.8644774363802995,0.9041777670294919,0.9560923392535728,Increasing,112,,,Efficient,Efficient,0.3538094202434381,0.0799839775676443,0.7809535445944192,0.8674044749881739,Large
2103109,MA,2017,10490,Cedral,63704000,8392509,1687,5.0,4.6,1.2,4.2,6072.83,4974.81,13.17,True,0.8954230264042942,0.8954230264042987,0.9039301158328226,0.9908876459252913,0.8954230264042942,0.9039301158328232,0.9905887753051678,Increasing,113,,,Efficient,Efficient,0.35356176904676795,0.11448041361923922,0.7365375875316906,0.9225552417346308,Medium
2304236,CE,2017,17874,Croatá,131525000,15320641,2597,6.3,4.7,0.0,0.6,7358.45,5899.36,11.65,True,0.813538711989879,0.8135387119899156,0.9038934846287418,1.0,0.8135387119898784,0.9038934846287418,0.9000382521000532,Decreasing,114,,,Efficient,Efficient,0.35352513784268713,0.023929890414124633,0.7809535445944192,0.8674044749881739,Large
2200400,PI,2017,39864,Altos,372946000,24059247,4754,5.3,4.6,0.6,0.5,9355.46,5060.84,6.45,True,0.6504300433118209,0.6504300433118034,0.902593994591349,0.9953588513919954,0.6504300433118211,0.902593994591349,0.7206230566671388,Decreasing,115,,,Efficient,Moderate,0.3522256478052944,-0.15548530501878977,0.6932881184607074,0.9051242737320218,Mega
2302404,CE,2017,54049,Boa Viagem,404589000,35438089,7087,5.6,4.8,0.5,2.9,7485.6,5000.44,8.76,True,0.7854771155405634,0.7854771155405688,0.8997226459118092,0.9949999999999997,0.7854771155405638,0.8997226459118095,0.8730213906581561,Increasing,116,,,Efficient,Efficient,0.34935429912575455,-0.003086971027772445,0.7809535445944192,0.8674044749881739,Mega
2111409,MA,2017,18247,São Luís Gonzaga do Maranhão,126874000,21898553,4238,4.4,3.6,0.2,0.8,6953.14,5167.19,17.26,True,0.7366469432444532,0.736646943244447,0.8994601528182765,0.9980000000000046,0.7366469432444526,0.8994601528182772,0.8189878572567323,Increasing,117,,,Efficient,Moderate,0.3490918060322219,-0.05712050442919625,0.7365375875316906,0.9225552417346308,Large
2904753,BA,2017,21786,Buritirama,123130000,19764567,3699,4.5,3.5,0.4,3.3,5651.79,5343.22,16.05,True,0.8362635652992182,0.8362635652992183,0.898984418995251,0.9959999999999942,0.8362635652992181,0.8989844189952513,0.9302314340818802,Increasing,118,,,Efficient,Efficient,0.3486160722091963,0.05412307239595171,0.6097700253759094,0.9545472888326227,Large
2609154,PE,2017,21047,Manari,118784000,17488159,3652,3.9,2.9,1.8,2.7,5643.75,4788.65,14.72,True,0.8462622221136596,0.8462622221136619,0.8967260822609009,0.9849036531450451,0.8462622221136602,0.8967260822609013,0.9437243310465471,Increasing,119,,,Efficient,Efficient,0.3463577354748463,0.06761596936061853,0.6514456149434942,0.8878450486748218,Large
3156452,MG,2017,4580,Rosário da Limeira,47753000,3771781,575,6.3,5.2,0.0,0.0,10426.42,6559.62,7.9,True,0.6348432191570162,0.6348432191570118,0.8966782952789988,1.0,0.634843219157016,0.8966782952789988,0.707994408361905,Decreasing,120,,,Efficient,Moderate,0.34630994849294416,-0.16811395332402357,0.5298338762762453,0.7526304263708876,Small
2201903,PI,2017,24711,Bom Jesus,873788000,22072811,3421,6.3,5.5,0.0,0.0,35360.28,6452.15,2.53,True,0.2649085450713348,0.26490854507133765,0.8962390477485292,1.0,0.2649085450713352,0.8962390477485284,0.2955779997946084,Increasing,121,,,Efficient,Inefficient,0.34587070096247463,-0.5805303618913201,0.6932881184607074,0.9051242737320218,Large
2706422,AL,2017,10684,Pariconha,72060000,8714120,1729,5.5,4.2,0.8,1.9,6744.66,5039.98,12.09,True,0.8368010970984766,0.8368010970984903,0.8946450544728225,0.9920000000000007,0.8368010970984766,0.8946450544728219,0.9353442383824153,Increasing,122,,,Efficient,Efficient,0.3442767076867679,0.05923587669648678,0.5964684976240416,0.9053265740831365,Medium
2103158,MA,2017,13555,Centro do Guilherme,71079000,13462429,2567,4.0,3.2,0.8,8.3,5243.75,5244.42,18.94,True,0.8353126774960079,0.8353126774960146,0.8942774936064991,0.9919999999999989,0.835312677496008,0.8942774936064992,0.9340642960020227,Increasing,123,,,Efficient,Efficient,0.3439091468204445,0.05795593431609414,0.7365375875316906,0.9225552417346308,Large
2311603,CE,2017,27441,Redenção,335447000,17038199,3861,5.8,4.5,0.1,1.1,12224.3,4412.9,5.08,True,0.5959837796798519,0.5959837796798406,0.8935644349908465,0.9990000000000094,0.5959837796798516,0.893564434990847,0.6669734787351481,Increasing,124,,,Efficient,Moderate,0.34319608820479186,-0.20913488295078042,0.7809535445944192,0.8674044749881739,Mega
2303402,CE,2017,17631,Carnaubal,119644000,14401357,2458,5.7,4.8,0.2,1.6,6786.0,5858.97,12.04,True,0.8164866316780858,0.8164866316780884,0.8918807024549152,0.9980000000000001,0.816486631678086,0.8918807024549158,0.9154661934389811,Increasing,125,,,Efficient,Efficient,0.3415123556688606,0.03935783175305252,0.7809535445944192,0.8674044749881739,Large
1504752,PA,2017,15646,Mojuí dos Campos,155209000,17682754,4152,5.0,4.2,0.3,2.1,9920.04,4258.85,11.39,True,0.618808915189652,0.6188089151896504,0.890476573858104,0.997,0.6188089151896516,0.8904765738581041,0.6949188034319455,Increasing,126,,,Efficient,Moderate,0.34010822707204935,-0.18118955825398309,0.5276725186308756,0.9099204560818149,Large
2303105,CE,2017,18660,Cariré,141115000,14372306,2278,7.2,5.2,0.0,1.3,7562.43,6309.18,10.18,True,0.8504659970683208,0.850465997068335,0.8901252466331787,1.0,0.8504659970683218,0.8901252466331788,0.9554453154599698,Increasing,127,,,Efficient,Efficient,0.3397568998471241,0.07933695377404126,0.7809535445944192,0.8674044749881739,Large
2903953,BA,2017,10477,Bom Jesus da Serra,54024000,9174003,1703,4.7,3.4,2.6,8.8,5156.44,5386.97,16.98,True,0.8859688256838997,0.8859688256839002,0.8890677693298475,0.9740000000000001,0.8890677693298475,0.8859688256839,0.9965143898442256,Increasing,128,,,Efficient,Efficient,0.3386994225437929,0.12040602815829704,0.6097700253759094,0.9545472888326227,Medium
2313906,CE,2017,13677,Uruoca,148516000,11533022,1961,7.2,4.8,0.0,0.4,10858.81,5881.19,7.77,True,0.7198231608228625,0.7198231608229554,0.888663750138065,1.0,0.7198231608228627,0.888663750138065,0.8100062151865979,Decreasing,129,,,Efficient,Moderate,0.33829540335201036,-0.06610214649933066,0.7809535445944192,0.8674044749881739,Large
2903805,BA,2017,19502,Boa Vista do Tupim,118379000,19356755,3389,5.1,3.7,0.1,4.2,6070.1,5711.64,16.35,True,0.8271932344532598,0.8271932344532638,0.8883344267505797,0.998999999999999,0.8271932344532603,0.8883344267505796,0.931173226595566,Increasing,130,,,Efficient,Efficient,0.3379660799645251,0.05506486490963747,0.6097700253759094,0.9545472888326227,Large
2111904,MA,2017,10416,Sucupira do Norte,74318000,8242442,1799,5.1,3.7,0.4,4.4,7134.98,4581.68,11.09,True,0.7870195486902242,0.7870195486902419,0.8881365256879543,0.9959999999999996,0.7870195486902241,0.8881365256879544,0.8861470347485095,Increasing,131,,,Efficient,Efficient,0.3377681789018997,0.010038673062580994,0.7365375875316906,0.9225552417346308,Medium
2300200,CE,2017,62199,Acaraú,634060000,45443322,8619,6.3,5.1,0.1,0.8,10194.05,5272.46,7.17,True,0.6885381947416624,0.6885381947416211,0.8880244252887683,0.9990000000000006,0.6885381947416627,0.8880244252887669,0.775359522929522,Increasing,132,,,Efficient,Moderate,0.33765607850271373,-0.1007488387564065,0.7809535445944192,0.8674044749881739,Mega
2102606,MA,2017,19943,Cândido Mendes,121929000,18915980,3838,4.6,4.0,1.0,2.3,6113.87,4928.6,15.51,True,0.8486173099163398,0.848617309916341,0.8879109392516039,0.9899999999999995,0.8486173099163413,0.8879109392516045,0.9557459790185898,Increasing,133,,,Efficient,Efficient,0.3375425924655493,0.07963761733266128,0.7365375875316906,0.9225552417346308,Large
2111789,MA,2017,11040,Serrano do Maranhão,67263000,11079000,2251,4.2,3.2,0.5,3.0,6092.66,4921.81,16.47,True,0.7926507258218083,0.7926507258218106,0.887529175437688,0.9949999999999992,0.7926507258218081,0.8875291754376877,0.8930982189187302,Increasing,134,,,Efficient,Efficient,0.3371608286516333,0.016989857232801664,0.7365375875316906,0.9225552417346308,Medium
2305902,CE,2017,37896,Ipueiras,248518000,31554659,5748,5.3,4.5,0.4,3.2,6557.9,5489.68,12.7,True,0.820673241156687,0.820673241156692,0.887146165450869,0.9960000000000004,0.8206732411566872,0.8871461654508688,0.9250710571911238,Increasing,135,,,Efficient,Efficient,0.3367778186648144,0.048962695505195275,0.7809535445944192,0.8674044749881739,Mega
